Country,Year,Exports of goods and services (% of GDP),GDP (current US$),GDP growth (annual %),GDP per capita (current US$),Imports of goods and services (% of GDP),"Inflation, consumer prices (annual %)",Trade (% of GDP),"Employment to population ratio, 15+, female (%) (modeled ILO estimate)","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, female (%) (national estimate)","Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, male (%) (national estimate)","Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Unemployment with advanced education (% of total labor force with advanced education),"Unemployment with advanced education, female (% of female labor force with advanced education)","Unemployment with advanced education, male (% of male labor force with advanced education)",Unemployment with basic education (% of total labor force with basic education),"Unemployment with basic education, female (% of female labor force with basic education)","Unemployment with basic education, male (% of male labor force with basic education)","Unemployment, female (% of female labor force) (modeled ILO estimate)","Unemployment, male (% of male labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)_x","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",Current account balance (% of GDP),External debt stocks (% of GNI),"Foreign direct investment, net inflows (% of GDP)",Gini index,"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)",Population growth (annual %),Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),"Unemployment, total (% of total labor force) (modeled ILO estimate)_y",Urban population (% of total population),agr_area_harvested_avg,agr_production_avg,agr_yield_avg,agr_area_harvested_item_count,agr_production_item_count,agr_yield_item_count,agr_area_harvested_total,agr_production_total,agr_yield_total,pop_rural_population,pop_total_population___both_sexes,pop_total_population___female,pop_total_population___male,pop_urban_population,disaster_count,disaster_deaths,disaster_injured,disaster_affected,disaster_total_affected,disaster_damage_usd_thousands,disaster_aid_usd_thousands,Trade_Dependency_Index,Resilience_Score,Spending_Efficiency,Shock_Impact_Score
Sri Lanka,2024,0.1340494092785795,98963185509.6499,0.4627323704267532,0.0510890635407649,0.1531067816667542,0.15226489261820358,42.3975008711047,0.4061952450610039,0.5316622691292874,12.508,13.101,26.581,26.45,19.628,5.366,5.86,4.7,3.112,3.856,2.817,7.978,3.513,4.996,29.634,18.431,22.325,1.86213703632984,0.4452131243810209,0.850285474860616,37.7,80.593,74.244,0.7605481306039588,-0.550589519145017,2.7,4.996,19.416,51951.0,201170.2132894737,7607.418867924529,0.0,0.0,0.0,0.0,0.0,0.0,17174747.0,0.0131168775104973,11855773.0,11115844.0,4083985.0,4.0,0.0007009609949123,0.0001871343760424,0.0029090308848335,1008055.0,0.0,0.0,0.14357809547266687,0.5622647567687463,0.08550771171405207,0.2894619386977529
Sweden,2000,0.4024800802594072,262905197441.662,0.4585387504336491,0.3442705250372015,0.3325090561425532,0.17325282625516858,81.4716102275416,0.8266006526386857,0.3943514081094179,48.48,37.137,46.855,36.619,47.649,2.961,2.254,3.758,8.125,8.24,8.041,5.0,5.892,5.466,7.942,10.584,9.29,4.44602906629137,0.1327831977699491,8.67911210694387,27.0,82.0,77.4,0.8336627453569414,0.160575484575313,0.2,5.466,84.026,45975.58064516129,258581.5275,26539.840625,31.0,72.0,32.0,1425243.0,18617869.98,849274.9,1418749.0,0.003421681422276,4485559.0,4386542.0,7462891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3674945682009802,0.6342258420548808,1.12493096589825,0.0
Sweden,2001,0.3985052123025074,242499249692.616,0.4222186200993469,0.3165681803176515,0.3261503948163533,0.19705774528183653,80.5687003228602,0.8394766030638653,0.4330676861773734,46.975,46.975,45.555,45.551,46.248,2.288,2.122,2.496,7.815,7.787,7.835,4.397,5.033,4.73,10.598,12.696,11.668,6.17153895517197,0.1327831977699491,7.51252224886398,26.5,82.1,77.6,0.8387792911933514,0.268470527954234,0.2,4.73,84.071,43957.8064516129,250577.94205479452,25573.275,31.0,73.0,32.0,1362692.0,18292189.77,818344.8,1417317.0,0.0034381301277228,4495247.0,4400775.0,7480476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36232780355943034,0.6324233519711059,0.9597572018545558,0.0
Sweden,2002,0.3785343766506555,267373345246.531,0.4324016554410169,0.34806602667058,0.3062194024164658,0.19314807317921504,77.0849041710567,0.8394766030638653,0.4228636045447203,44.284,44.282,43.699,43.696,43.985,2.663,2.124,3.346,7.831,8.942,7.054,4.622,5.278,4.965,12.42,13.406,12.924,4.65735916876796,0.1327831977699491,6.87489824052354,26.2,82.1,77.7,0.8405123147831026,0.325438067703728,0.0,4.965,84.133,43326.58064516129,249481.13479452053,25313.890625,31.0,73.0,32.0,1343124.0,18212122.84,810044.5,1415408.0,0.0034580884771059,4507025.0,4418021.0,7505286.0,2.0,1.1305822498586772e-05,0.0,1.0100941974310552e-06,350.0,0.0,0.0,0.3423768895335606,0.6346885333844561,1.0679090648402476,0.0035604514823865184
Sweden,2003,0.3690469659161913,334074051172.972,0.4279956497049505,0.4336780318733406,0.2955858348582832,0.18946983513734575,75.3278179685299,0.8370171518590557,0.4061439879381832,44.079,44.072,42.709,42.701,43.378,3.475,2.496,4.721,8.573,9.249,8.086,5.009,6.054,5.555,13.12,15.454,14.312,5.85856760628163,0.1327831977699491,1.79830890630106,25.3,82.4,77.9,0.8489298579333275,0.372092942799084,0.4,5.555,84.196,43548.93548387097,242874.2467123288,25473.596875,31.0,73.0,32.0,1350017.0,17729820.01,815155.1,1414725.0,0.0034810441889338,4521257.0,4437173.0,7536697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33231640038723725,0.6328353591789658,1.345764482637522,0.0
Sweden,2004,0.3964301974166546,384547211147.247,0.4535234914153134,0.4974775412384636,0.3072851132431251,0.16495114019875706,78.7355197224061,0.8209905319166035,0.3830165311507187,39.92,39.915,39.21,39.2,39.557,3.957,3.332,4.785,10.01,10.615,9.599,6.182,7.158,6.693,17.174,19.788,18.522,5.95565227135175,0.1327831977699491,4.38298586102438,26.1,82.7,78.4,0.8625464718528102,0.393298991357658,0.5,6.693,84.258,43682.25806451613,249256.36575342464,27087.396875,31.0,73.0,32.0,1354150.0,18195714.7,866796.7,1415350.0,0.0035053703397047,4537023.0,4456785.0,7575289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35185765532988983,0.6393578316005949,1.6708716695589276,0.0
Sweden,2005,0.4264548595130166,391690329314.475,0.4381268042969208,0.5047193413765376,0.3394687194936528,0.16620726917127257,84.1675204576753,0.8161037791959362,0.3948360346777233,39.83,39.833,37.701,37.687,38.74,4.751,4.495,5.081,13.986,16.005,12.604,7.728,7.884,7.81,22.433,23.223,22.829,6.02091428608613,0.1327831977699491,5.30589730213508,26.8,82.8,78.4,0.8641969705097141,0.399942762807279,1.1,7.81,84.319,40250.06451612903,240495.42424657533,27825.6125,31.0,73.0,32.0,1247752.0,17556165.97,890419.6,1417334.0,0.0035300994394072,4553097.0,4476673.0,7621289.0,1.0,7.91407574901074e-05,0.0,0.0,0.0,0.0131752305665349,0.0,0.3829617895033347,0.6358916568690766,1.6880727284292691,3.753610327736946
Sweden,2006,0.4525037206405262,422530427475.536,0.4590372126622357,0.5415226677831574,0.361107703852639,0.18053690528487257,88.3298358884675,0.8223086691636258,0.4146518765817673,40.434,40.438,40.195,40.17,40.311,4.39,4.176,4.673,12.463,13.269,11.789,7.255,6.895,7.066,22.049,20.919,21.475,8.15771409681235,0.1327831977699491,5.21918776603986,26.4,82.9,78.7,0.8710465399358789,0.562483906481893,0.4,7.066,84.43,38037.25806451613,219164.72534246577,26821.4875,31.0,73.0,32.0,1179155.0,15999024.95,858287.6,1416324.0,0.0035650666050516,4575432.0,4505190.0,7679940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4068057122465826,0.6495213418236038,1.7283312949667722,0.0
Sweden,2007,0.4539479505945624,490050156832.574,0.4429215988672178,0.6236618810660056,0.3735609999791136,0.19399622497155394,89.5464307031896,0.836968927325628,0.4391793656776694,42.304,42.312,42.059,42.047,42.178,3.646,3.36,4.021,11.852,12.933,10.932,6.466,5.885,6.161,19.789,18.749,19.26,8.14763877183429,0.1327831977699491,9.41607851555743,27.1,83.0,78.9,0.8761630857722893,0.741552514625445,0.5,6.161,84.588,38138.87096774193,228099.46739726028,25648.15,31.0,73.0,32.0,1182305.0,16651261.12,820740.7999999999,1412213.0,0.0036115852026095,4604439.0,4543836.0,7751030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41375447528683795,0.652386277047052,1.9085044196767815,0.0
Sweden,2008,0.468773173437868,514616528348.834,0.3968539936131926,0.6499119497906651,0.3960654277365935,0.21334709636662763,92.8079014378124,0.8379655676831326,0.4430025308276344,42.071,42.082,42.254,42.24,42.165,3.538,3.337,3.801,12.845,14.201,11.695,6.565,5.937,6.235,20.738,19.695,20.206,7.92880401124683,0.1327831977699491,8.05192832202574,28.1,83.2,79.1,0.8829301302656063,0.779033290770134,0.7,6.235,84.746,41020.70967741936,225559.51391891896,25173.19375,31.0,74.0,32.0,1271642.0,16691404.03,805542.2,1409010.0,0.0036608371141655,4635965.0,4583935.0,7827880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43241930058723077,0.6400893910447275,1.877645739637233,0.0
Sweden,2009,0.4049362174876729,434313804907.366,0.359844170086338,0.5435801529442,0.3356203351180689,0.15123642367996437,81.9578893979245,0.8172772428426754,0.3794356792849065,38.869,38.878,37.67,37.65,38.254,4.553,4.087,5.163,15.82,16.216,15.49,8.012,8.657,8.351,23.763,26.222,25.024,5.96761997158493,0.1327831977699491,2.06322514266274,27.3,83.4,79.4,0.8914301983486754,0.851904412936677,0.5,8.351,84.902,40419.87096774193,236783.56027027027,26409.434375,31.0,74.0,32.0,1253016.0,17521983.46,845101.9,1406182.0,0.0037150495608619,4672261.0,4626479.0,7907296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3702782763028709,0.6165436098329348,1.9138756551170335,0.0
Sweden,2010,0.4212306337700658,492753255885.718,0.4709731228439752,0.611688928483481,0.3552006295616954,0.17734209338053128,85.0910494657093,0.8066999951775466,0.3807818641968661,39.155,39.16,38.554,38.525,38.847,4.778,4.441,5.21,16.964,17.817,16.281,8.522,8.689,8.61,23.656,25.799,24.761,5.92503947637938,0.1327831977699491,0.126859058768842,27.7,83.5,79.5,0.8948137205953341,0.852524628765313,0.6,8.61,85.056,38587.93548387097,215180.8567105263,26773.59375,31.0,76.0,32.0,1196226.0,16353745.11,856755.0,1403234.0,0.0037697103398167,4708489.0,4669743.0,7986934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3882156316658806,0.6531759243755052,1.9723865597279386,0.0
Sweden,2011,0.4274029961245661,570541353128.724,0.4422441305124582,0.7031659708357514,0.3639010933736609,0.20582877124896173,86.3903250752058,0.8220514716520116,0.3990361316030368,41.03,41.023,40.801,40.792,40.912,4.296,3.921,4.791,16.503,17.465,15.742,7.763,7.841,7.804,22.264,23.274,22.784,5.51025822994297,0.1327831977699491,1.22328622056408,27.6,83.8,79.9,0.9066973109250652,0.755150133665177,0.7,7.804,85.297,39156.354838709674,226847.52671052632,28886.071875,31.0,76.0,32.0,1213847.0,17240412.03,924354.3,1391807.0,0.003818550363301,4740618.0,4708641.0,8074085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39565204474911353,0.6531617476883492,2.0766067314937398,0.0
Sweden,2012,0.4207312842579053,549742183874.355,0.4025030851194457,0.6724677912751624,0.3580553254681756,0.17308273952817127,85.2976712116916,0.8253628896140429,0.3869204673954014,41.576,41.562,38.836,38.822,40.17,4.42,3.947,5.047,17.581,18.124,17.154,7.712,8.215,7.976,22.199,24.99,23.609,5.53301807097919,0.1327831977699491,0.777370132358845,27.6,83.6,79.9,0.9033963136112502,0.739763272434863,0.5,7.976,85.62,39415.51612903226,234827.23986666664,28416.984375,31.0,75.0,32.0,1221881.0,17612042.99,909343.5,1371997.0,0.0038668409734811,4772998.0,4746489.0,8168910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38939330486304047,0.6373470257451394,2.198563196190525,0.0
Sweden,2013,0.3966293111501411,584128116410.29,0.4197414471620389,0.7085878854379337,0.3402409940174967,0.15834824924911167,81.6398133610723,0.8297352473114822,0.3930321468956976,42.873,42.86,40.551,40.535,41.68,4.438,4.165,4.801,18.791,20.161,17.755,7.888,8.201,8.052,22.273,24.726,23.519,4.33477452937431,0.1327831977699491,0.254696304546181,28.8,83.8,80.2,0.9118963816943192,0.847348652246305,0.7,8.052,85.936,39061.51612903226,233419.3838157895,30493.053125,31.0,76.0,32.0,1210907.0,17739873.17,975777.7,1352261.0,0.0039226301469695,4810385.0,4790235.0,8262986.000000001,1.0,7.91407574901074e-05,0.0,0.0,0.0,0.0,0.0,0.36843515258381887,0.6476342716079043,2.4339021386769084,0.020170289891169653
Sweden,2014,0.4049321523775657,577730245154.162,0.4326025905122553,0.6938739231502038,0.3569113217317886,0.15621003714074497,83.822646765647,0.8338825571862593,0.3916051908890203,44.036,44.011,41.622,41.584,42.794,4.369,4.0,4.842,19.084,21.209,17.522,7.695,8.189,7.954,21.432,24.161,22.822,3.25046610689162,0.1327831977699491,-1.04543478042344,28.4,84.2,80.4,0.9219644235014516,0.992219728591882,0.5,7.954,86.247,39877.12903225807,231010.491125,30947.815625,31.0,80.0,32.0,1236191.0,18480839.29,990330.1,1332551.0,0.0039885136725317,4853050.0,4843383.0,8356825.000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38092173705467713,0.6557702960171156,2.400995727006897,0.0
Sweden,2015,0.4078111715396882,501698263620.663,0.4560846233321196,0.5959908341293051,0.3578702234556672,0.15830888375724497,84.1571739317941,0.8420968027134337,0.3969899305368585,45.476,45.458,42.435,42.414,43.907,4.264,3.831,4.835,18.863,21.74,16.747,7.291,7.561,7.432,19.536,21.18,20.365,2.59383978182219,0.1327831977699491,1.94889442525099,29.2,84.1,80.4,0.9203139248445442,1.05745468551674,0.6,7.432,86.553,39732.8064516129,222650.20725000004,30150.559375,31.0,80.0,32.0,1231717.0,17812016.580000002,964817.9,1312954.0,0.0040593721733837,4897775.0,4901707.0,8450611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3828406974976777,0.6653139716006032,2.0474235629458866,0.0
Sweden,2016,0.3986398491534333,514218206628.325,0.4332020531903847,0.6032563371328634,0.356782299484125,0.17459765386398848,83.2638007491712,0.8509379671751676,0.4049324215174197,45.965,45.942,43.093,43.072,44.477,4.035,3.512,4.714,18.841,20.037,17.932,6.585,7.356,6.99,17.249,20.466,18.896,1.84679598887557,0.1327831977699491,3.00853908060468,29.6,84.1,80.6,0.9237799720240468,1.25645398510305,0.4,6.99,86.852,38567.8125,228597.613125,29065.266666666663,32.0,80.0,33.0,1234170.0,18287809.05,959153.8,1293399.0,0.0041444996047456,4951025.0,4972255.0,8544134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37771107431877915,0.6616390731869083,1.9625632870846395,0.0
Sweden,2017,0.4099454232436711,536083940228.684,0.4273760733168361,0.6205370754807296,0.3758878114541411,0.18739780508138007,85.9212504203118,0.85756080309923,0.4189327446017983,45.995,45.972,43.937,43.914,44.924,4.059,3.557,4.697,18.528,20.167,17.262,6.441,6.969,6.718,16.943,18.755,17.875,2.07432570613664,0.1327831977699491,4.53384406821975,28.8,84.1,80.8,0.9272460192035528,1.34744505956262,0.3,6.718,87.146,38635.96875,234115.919375,29962.666666666668,32.0,80.0,33.0,1236351.0,18729273.55,988768.0,1273943.0,0.0042370417090238,5009745.0,5048116.0,8636758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3929166173489061,0.6642896221236344,1.9380760628474956,0.0
Sweden,2018,0.4328913608130003,551312498430.164,0.428240206403214,0.6308211419594395,0.4011356601124146,0.18991028746957545,90.1296957156635,0.8629458759986497,0.4275752517365785,46.452,46.433,43.053,43.032,44.678,3.699,3.183,4.362,18.709,21.034,17.031,6.236,6.482,6.365,16.244,18.511,17.4,2.19206475154499,0.1327831977699491,-0.129536947454265,30.0,84.3,80.9,0.932280040107119,1.16164515996039,0.9,6.365,87.431,17830.15625,142491.18714285715,26816.843589743592,64.0,105.0,39.0,1141130.0,14961574.65,1045856.9,1254718.0,0.0043178673511095,5062738.0,5112667.0,8727991.0,1.0,0.0,0.0,0.0,0.0,0.0004799548277809,0.0,0.4170135104627074,0.6685936034593157,1.954855663217187,0.11112979139255144
Sweden,2019,0.4599003626745639,532169294165.94,0.4354221986484934,0.6027036333546265,0.4016050483930878,0.18723432443184906,92.5210834810288,0.8567892105643877,0.4256636691615958,45.148,45.121,42.88,42.866,43.96,3.72,3.388,4.153,20.588,25.151,17.417,6.957,6.722,6.833,19.654,20.511,20.094,5.32712064769758,0.1327831977699491,2.98447516897391,29.3,84.8,81.5,0.9509306749301644,1.01372226345511,0.4,6.833,87.708,18604.53125,176545.018,27451.735897435898,64.0,105.0,39.0,1190690.0,18537226.89,1070617.7,1235720.0,0.0043891879367431,5109878.0,5169247.0,8817415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43075270553382583,0.6758597711472164,1.8833398429812513,0.0
Sweden,2020,0.4141480866067791,545147614972.141,0.3848350413751967,0.6129837532046923,0.3535572834335572,0.16690549262611717,84.3307817719974,0.8330305904290375,0.3940283237305475,40.092,40.068,39.195,39.166,39.622,4.732,4.42,5.135,24.612,28.541,21.982,8.285,8.296,8.291,22.734,24.942,23.895,5.79758332239449,0.1327831977699491,3.39683456902909,28.9,84.2,80.6,0.9254304706809542,0.722703912882934,0.5,8.291,87.977,19160.79365079365,176036.10826923078,25723.94,63.0,104.0,40.0,1207130.0,18307755.26,1028957.6,1216924.0,0.0044404580310878,5144217.0,5209470.0,8904762.0,1.0,1.1305822498586772e-05,0.0,0.0,0.0,0.0,0.0,0.3838526850201681,0.6412593368007318,2.045394862914972,0.00254552050688133
Sweden,2021,0.4490799803228408,637186904843.636,0.4730474000671226,0.712447891309355,0.3867475710889639,0.19322256517973094,90.2779861793753,0.8299924448230962,0.3936513919551989,41.691,41.633,39.886,39.783,40.746,4.307,4.149,4.507,27.585,33.669,23.347,9.054,8.425,8.722,24.04,25.122,24.599,6.70313387861944,0.1327831977699491,9.09954665874792,29.8,84.9,81.3,0.9491151264075656,0.600591532839468,0.6,8.722,88.238,19149.52380952381,162971.23221153844,28045.484615384612,63.0,104.0,39.0,1206420.0,16949008.15,1093773.9,1198312.0,0.0044833968468407,5174124.0,5242007.0,8989807.0,1.0,0.0,0.0,3.896077618662641e-05,13500.0,0.0003293807641633,0.0,0.4179137757059024,0.6779753345665186,2.1853776432831955,0.08213847991830307
Sweden,2022,0.5247037981051531,579895717343.956,0.4233127896654686,0.6438363705653496,0.4894450274546548,0.29126751076872653,105.855015275665,0.8454885948978442,0.4316407301706961,43.372,43.314,45.753,45.674,44.617,3.375,3.491,3.228,24.684,29.764,21.153,7.908,6.931,7.392,23.395,19.992,21.607,4.72576156484506,0.1327831977699491,9.30392491904333,31.6,84.8,81.4,0.949197651340413,0.68058286829853,1.3,7.392,88.492,19732.62295081967,176438.12009708738,27202.12564102564,61.0,103.0,39.0,1203690.0,18173126.37,1060882.9,1179894.0,0.0045323606430344,5207560.0,5279778.0,9072528.0,1.0,0.0004522328999434,0.0,0.0,0.0,0.0,0.0,0.507074412779904,0.6701322513967455,1.518296843524281,0.09975665638652971
Sweden,2023,0.5419639847319264,585489968189.064,0.4058382254808596,0.6469897275989197,0.482412187467031,0.29410065902508803,106.740878308822,0.8539921876255847,0.4235366970006999,44.856,44.807,44.857,44.764,44.856,3.91,4.012,3.766,24.172,28.963,20.855,7.866,7.382,7.611,21.504,22.355,21.95,6.9717602812854,0.1327831977699491,3.0771491499816,31.6,85.0,81.7,0.9576977194234816,0.472717863265105,1.3,7.611,88.738,19264.126984126982,148888.26666666666,27386.33846153846,63.0,75.0,39.0,1213640.0,11166620.0,1068067.2,1161707.0,0.0045764759871523,5237965.0,5313529.0,9153118.0,1.0,0.0001469756924816,0.0,0.0,0.0,0.0,0.0,0.5121880860994787,0.667359974559587,1.5156071181732336,0.03210845734507834
Sweden,2024,0.5329897899789425,610117791237.089,0.4179213665525151,0.6721574112208253,0.4692962632443261,0.20384872047182745,104.810994271736,0.8447491520519538,0.4032631522265897,44.105,44.807,43.938,44.764,44.019,3.91,4.012,3.766,24.172,28.963,20.855,8.674,8.398,8.528,23.186,24.297,23.766,7.42059744936863,0.1327831977699491,4.37465244619854,31.6,85.0,81.7,0.9576977194234816,0.313432129983607,1.3,8.528,88.976,19264.126984126982,148888.26666666666,27386.33846153846,0.0,0.0,0.0,0.0,0.0,0.0,1161707.0,0.0045764759871523,5237965.0,5313529.0,9153118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5011430266116343,0.6665417460384228,1.9967073176666235,0.0
United Kingdom,2000,0.2003977737941421,1665534876683.31,0.4553237978836523,0.3284910457532176,0.2027720848608992,0.17773654557932797,52.521730598718,0.7598739732193089,0.4825534435410046,53.638,53.57,58.117,57.975,55.9,2.452,2.19,2.669,8.744,6.739,11.03,4.863,6.141,5.558,10.288,13.26,11.874,-1.80978814155872,0.1327831977699491,9.85451206947804,38.8,80.2,75.4,0.7692932977375806,0.357300887421605,0.2,5.558,78.651,114210.475,959208.7162637364,36707.9243902439,40.0,91.0,41.0,4568419.0,87287993.18,1505024.9,12585414.0,0.0379303633833347,30428498.0,28628840.0,46365434.0,5.0,0.0002148106274731,1.0848369625649885e-05,0.0001849915373009,64104.0,0.0349056559382646,0.0,0.20158492932752065,0.615077033584743,1.0578715038812314,0.9310581883323659
United Kingdom,2001,0.1991031378287971,1649827263567.01,0.4356791063517898,0.3241213472867221,0.207481387934281,0.18325632260903027,52.8216135097523,0.7643749296725553,0.483738086263529,53.133,53.082,58.052,57.915,55.619,2.21,1.999,2.39,7.665,5.985,9.52,4.116,5.185,4.696,8.596,11.574,10.191,-1.76623319868349,0.1327831977699491,3.3998059098334,37.1,80.4,75.7,0.7777933658206497,0.384975969564228,0.2,4.696,78.751,106832.325,896932.8192307692,32450.934146341464,40.0,91.0,41.0,4273293.0,81620886.55,1330488.3,12568459.0,0.0380890344957154,30523819.0,28764271.0,46580884.0,3.0,0.0001243640474844,0.0,3.405460437053272e-06,1180.0,0.0,0.0,0.20329226288153907,0.6124457752928666,1.0255689583666443,0.003354407776549154
United Kingdom,2002,0.1871883130155494,1785729916067.15,0.4270485020719232,0.3494644274858828,0.2028561507905512,0.18306757956376227,51.3796342070387,0.7716568342201289,0.4736955468203112,54.052,54.004,57.25,57.123,55.669,2.614,2.105,3.068,8.074,6.276,10.041,4.365,5.61,5.037,8.684,12.63,10.779,-1.97304333212519,0.1327831977699491,5.02654863681235,35.1,80.5,75.9,0.7829099116570597,0.423337079636281,0.2,5.037,79.047,110532.7,967959.532197802,32871.13902439024,40.0,91.0,41.0,4421308.0,88084317.42999999,1347716.7,12435493.0,0.0382627790612167,30631360.0,28909403.0,46913460.0,4.0,9.044657998869418e-05,0.0,3.088002260717798e-06,1070.0,0.0018821757952192,0.0,0.1950222319030503,0.6108314341252763,1.106419062877896,0.05163395843122947
United Kingdom,2003,0.1819724896575019,2054422857142.86,0.4421157022706842,0.4004144134322676,0.1950224394594837,0.18079418959011656,50.2395230519083,0.7736983394685655,0.4836842388670506,52.796,52.744,55.781,55.678,54.304,2.514,1.959,2.998,7.44,5.756,9.232,4.068,5.433,4.807,9.377,12.891,11.236,-1.82808406238088,0.1327831977699491,1.7528640877232,34.9,80.7,76.3,0.7931430033298796,0.465641113602993,0.2,4.807,79.339,108290.625,940439.492087912,41295.41463414634,40.0,91.0,41.0,4331625.0,85579993.78,1693112.0,12309693.0,0.0384550544641866,30754475.0,29065910.0,47270529.0,1.0,0.0034030525720746,0.0,0.0,0.0,0.0,0.0,0.1884974645584928,0.6196151386367534,1.2769196780532348,0.08849198440895174
United Kingdom,2004,0.1821540424002141,2421525082387.4,0.4344033063537084,0.4695648580389757,0.197264307696628,0.18101373967671627,50.4517112404991,0.779115562056937,0.4835496203758549,53.406,53.361,56.617,56.535,55.026,2.355,2.008,2.665,7.533,6.204,8.928,4.192,4.938,4.594,9.648,11.499,10.618,-2.29213993851292,0.1327831977699491,3.59523929838674,34.8,81.0,76.6,0.8032935700698562,0.568943113421317,0.2,4.594,79.629,110096.4,941556.8912087912,39427.678048780486,40.0,91.0,41.0,4403856.0,85681677.1,1616534.8,12198913.0,0.0386954361935249,30914612.0,29255355.0,47685215.0,1.0,0.0,2.169673925129977e-05,2.8859834212315863e-06,1008.0,0.0004517221908526,0.0,0.18970917504842105,0.6230083795549429,1.4963924296627515,0.012308753993341427
United Kingdom,2005,0.195935349367555,2543180000000.0,0.4374547193462656,0.4898505538502338,0.2090197030359001,0.19205253861826935,52.6807168405482,0.7823144561076371,0.4807226320607398,51.842,51.837,54.791,54.732,53.328,2.441,2.381,2.501,6.638,5.605,7.837,4.348,5.253,4.835,11.133,14.547,12.934,-1.98153178021805,0.1327831977699491,9.93454640049509,35.5,81.2,77.0,0.8135266617426797,0.68661130607346,0.2,4.835,79.915,105492.775,927453.668021978,41094.58536585366,40.0,91.0,41.0,4219711.0,84398283.79,1684878.0,12108499.0,0.0389884618942816,31114790.0,29481318.0,48178255.0,4.0,0.0001469756924816,0.0,1.0966737000680028e-05,3800.0,0.0032938076416337,0.0,0.20247752620172754,0.6274210038429702,1.5079900115262959,0.08853033367003794
United Kingdom,2006,0.2216842677418217,2708441582336.71,0.4335458162739896,0.5179541729554666,0.2317716387911269,0.19784296701521184,56.9144274808123,0.784468485267405,0.4789995153734319,51.731,51.735,53.652,53.595,52.7,2.745,2.59,2.906,6.852,6.086,7.611,4.996,5.768,5.411,12.138,15.79,14.051,-3.12218245755459,0.1327831977699491,7.51858312899467,35.9,81.4,77.2,0.8202937062359972,0.73504867842129,0.2,5.411,80.199,103091.35,891902.0781318682,38565.0243902439,40.0,91.0,41.0,4123654.0,81163089.11,1581166.0,12039836.0,0.0393013221717121,31327139.0,29723956.0,48762965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2267279532664743,0.628524507610135,1.5665808140478397,0.0
United Kingdom,2007,0.1986939728000979,3090510204081.63,0.4362577177123702,0.5866496844923647,0.2095172631175417,0.19675131073187055,52.9643534370859,0.7805783729042421,0.4799687685100422,50.455,50.467,53.008,52.964,51.743,2.548,2.318,2.791,7.025,6.498,7.517,5.039,5.601,5.342,12.785,16.009,14.482,-3.73342924098551,0.1327831977699491,6.77930004470465,34.4,81.6,77.4,0.8270607507293146,0.778666112441256,0.2,5.342,80.479,103855.125,850503.8012087912,36927.93414634147,40.0,91.0,41.0,4154205.0,77395845.91,1514045.3,11988805.0,0.0396346565181479,31550629.0,29985226.0,49425855.0,5.0,0.0003052572074618,2.712092406412471e-06,0.0009947984852985,374701.0,0.0456804065499717,0.0,0.20410561795881982,0.6305473185365622,1.7802320823011561,1.1853764630750174
